latitude,longitude,brightness,acq_date,confidence,frp
5.7968,29.3534,339.3,2000-12-16,100,127.4
5.8093,29.3515,323.7,2000-12-16,100,66.2
5.8009,29.3652,331.8,2000-12-16,100,92.4
5.798,29.3467,326.9,2000-12-16,100,76.2
5.808,27.7199,323.7,2000-12-16,100,97.9
6.5244,31.0731,324.6,2000-12-16,100,38.4
6.5294,31.0803,327.3,2000-12-16,100,43.3
6.5422,31.0919,325.9,2000-12-16,100,40.1
6.5551,28.5748,322.0,2000-12-16,100,69.5
7.4559,31.9882,347.3,2000-12-16,100,78.4
7.4659,31.9867,324.6,2000-12-16,100,29.8
7.4622,31.5528,327.8,2000-12-16,100,38.9
9.5365,32.2304,379.6,2000-12-16,100,185.6
9.5349,32.22,329.9,2000-12-16,100,33.7
9.546,32.2289,353.2,2000-12-16,100,84.2
9.5445,32.2186,321.3,2000-12-16,100,21.9
9.5508,32.2325,323.4,2000-12-16,100,24.7
9.5493,32.2221,324.1,2000-12-16,100,25.4
9.7879,29.5614,324.9,2000-12-16,100,51.0
10.0306,32.7221,364.8,2000-12-17,100,85.1
9.5785,33.2311,379.8,2000-12-17,100,138.3
9.5696,33.2298,409.2,2000-12-17,100,296.6
9.5606,33.2285,414.9,2000-12-17,100,338.0
9.553,33.2182,436.0,2000-12-17,100,533.4
9.5517,33.2272,384.1,2000-12-17,100,155.8
9.5441,33.2169,416.4,2000-12-17,100,354.4
9.5428,33.2259,408.0,2000-12-17,100,288.6
9.5352,33.2156,401.7,2000-12-17,100,251.0
9.5339,33.2246,417.4,2000-12-17,100,358.7
9.7982,31.3355,362.6,2000-12-17,100,94.4
9.525,33.2168,369.0,2000-12-17,100,99.3
9.7931,31.3042,389.6,2000-12-17,100,214.5
9.7917,31.3142,399.4,2000-12-17,100,275.9
9.7903,31.3242,391.3,2000-12-17,100,223.2
9.7889,31.3342,377.7,2000-12-17,100,152.8
9.7838,31.3029,412.1,2000-12-17,100,373.6
9.7823,31.3129,390.4,2000-12-17,100,218.8
9.7744,31.3016,374.4,2000-12-17,100,138.5
9.4982,33.2129,395.0,2000-12-17,100,210.6
9.7664,31.2903,415.1,2000-12-17,100,401.3
9.765,31.3003,394.7,2000-12-17,100,245.3
9.4893,33.2116,372.1,2000-12-17,100,109.8
9.3763,33.7284,387.4,2000-12-17,100,176.4
9.375,33.7375,369.9,2000-12-17,100,104.4
9.4055,31.6215,365.4,2000-12-17,100,99.1
9.4042,31.6311,368.8,2000-12-17,100,109.5
8.9785,33.6114,363.1,2000-12-17,100,84.0
8.7017,33.9853,376.2,2000-12-17,100,134.4
9.3088,29.2897,362.1,2000-12-17,100,135.4
8.6008,32.1653,360.5,2000-12-17,100,78.6
8.5995,32.1745,364.0,2000-12-17,100,89.0
7.979,32.7036,397.3,2000-12-17,100,228.8
7.3374,33.6759,374.9,2000-12-17,100,126.2
7.2474,33.7844,375.4,2000-12-17,100,125.9
7.246,33.7936,363.7,2000-12-17,100,88.7
7.4368,30.9829,365.5,2000-12-17,100,104.1
7.5309,29.9743,387.5,2000-12-17,100,242.5
7.1818,31.537,396.5,2000-12-17,100,233.1
7.1805,31.5463,385.5,2000-12-17,100,172.1
7.1791,31.5556,370.3,2000-12-17,100,107.7
7.1727,31.5357,372.2,2000-12-17,100,116.5
7.1714,31.545,396.7,2000-12-17,100,231.4
7.17,31.5543,385.0,2000-12-17,100,167.7
7.0258,32.1034,370.0,2000-12-17,100,108.5
7.2899,30.0116,367.1,2000-12-17,100,130.3
6.9534,32.3442,382.7,2000-12-17,100,151.4
6.9521,32.3531,360.8,2000-12-17,100,71.8
6.9445,32.3429,432.3,2000-12-17,100,496.4
6.9431,32.3518,408.8,2000-12-17,100,294.1
6.9355,32.3416,366.4,2000-12-17,100,91.2
6.9279,32.3314,384.0,2000-12-17,100,160.4
6.9266,32.3403,373.3,2000-12-17,100,114.6
6.9189,32.3301,375.8,2000-12-17,100,126.8
6.8139,32.4183,373.8,2000-12-17,100,116.6
6.9373,30.7919,391.5,2000-12-17,100,226.0
6.6655,30.1061,364.0,2000-12-17,100,112.0
6.6633,30.0992,360.3,2000-12-17,100,98.3
6.6618,30.1098,366.8,2000-12-17,100,121.3
6.6537,30.0979,411.0,2000-12-17,100,403.3
6.6521,30.1084,401.1,2000-12-17,100,318.7
6.644,30.0966,366.3,2000-12-17,100,121.2
6.6425,30.1071,381.1,2000-12-17,100,188.2
6.6889,28.7541,362.4,2000-12-17,100,138.5
6.3641,30.8271,365.3,2000-12-17,100,99.8
6.3627,30.8368,385.1,2000-12-17,100,182.9
6.6445,28.4886,369.0,2000-12-17,100,180.0
6.7164,27.6316,368.0,2000-12-17,100,219.1
6.7049,27.6301,375.9,2000-12-17,100,281.7
6.4496,27.4012,366.5,2000-12-17,100,219.7
6.4379,27.3996,378.0,2000-12-17,100,317.5
6.083,29.3016,365.9,2000-12-17,100,136.4
6.1857,28.4088,386.3,2000-12-17,100,305.9
6.1767,28.3941,399.6,2000-12-17,100,432.8
6.1749,28.4074,373.6,2000-12-17,100,209.9
6.0458,29.273,368.0,2000-12-17,100,147.5
6.0375,29.2653,385.7,2000-12-17,100,243.1
5.997,29.2597,363.0,2000-12-17,100,122.3
6.0367,28.9014,389.8,2000-12-17,100,296.8
6.035,28.9136,361.9,2000-12-17,100,126.0
6.2471,27.2801,396.2,2000-12-17,100,527.8
6.0264,28.9,387.3,2000-12-17,100,278.5
6.2403,27.273,366.4,2000-12-17,100,228.5
6.2451,26.7027,367.0,2000-12-17,100,274.0
5.8424,29.3428,365.4,2000-12-17,100,131.3
6.0005,28.1586,362.4,2000-12-17,100,156.8
5.8324,29.3415,361.9,2000-12-17,100,114.8
5.9895,28.157,379.1,2000-12-17,100,263.6
5.7232,29.39,362.3,2000-12-17,100,110.1
5.7556,29.0893,365.1,2000-12-17,100,137.6
5.754,29.101,383.8,2000-12-17,100,238.9
5.7454,29.0879,381.9,2000-12-17,100,228.5
5.7438,29.0996,394.9,2000-12-17,100,321.6
5.7081,29.3532,434.0,2000-12-17,100,724.5
5.7842,28.7354,362.5,2000-12-17,100,139.3
5.6996,29.3405,397.2,2000-12-17,100,318.6
5.6912,29.3277,376.6,2000-12-17,100,185.3
5.6896,29.3392,403.1,2000-12-17,100,368.7
5.8073,28.1476,367.7,2000-12-17,100,185.5
5.7982,28.1324,414.6,2000-12-17,100,643.8
5.7963,28.1461,370.6,2000-12-17,100,201.8
5.7141,28.1568,366.6,2000-12-17,100,176.6
5.7051,28.1416,361.7,2000-12-17,100,149.5
5.7714,27.5819,364.1,2000-12-17,100,183.6
5.5382,27.7777,374.7,2000-12-17,100,251.8
5.5237,27.7165,366.6,2000-12-17,100,196.8
4.36,33.1217,364.6,2000-12-17,100,90.2
4.351,33.1204,360.1,2000-12-17,100,78.3
6.1724,26.7401,366.5,2000-12-17,100,128.2
6.171,26.7299,348.9,2000-12-17,100,73.1
6.1877,26.7798,390.8,2000-12-17,100,248.4
6.1863,26.7696,345.5,2000-12-17,100,64.5
6.2016,26.8093,326.4,2000-12-17,100,30.9
6.2001,26.799,321.6,2000-12-17,100,24.1
6.2062,26.8128,322.8,2000-12-17,100,25.7
6.2048,26.8025,332.6,2000-12-17,100,40.5
6.2186,26.8322,345.3,2000-12-17,100,66.2
6.2171,26.8218,321.1,2000-12-17,100,23.8
6.3069,26.9047,367.6,2000-12-17,100,135.6
6.3054,26.8942,358.1,2000-12-17,100,101.5
6.304,26.8838,322.0,2000-12-17,100,24.8
6.2594,26.5664,325.7,2000-12-17,100,28.8
6.3109,26.9089,359.6,2000-12-17,100,107.4
6.3095,26.8984,353.9,2000-12-17,100,88.9
6.3081,26.8879,321.6,2000-12-17,100,24.5
6.3615,26.639,384.9,2000-12-17,100,208.8
6.3601,26.6288,400.6,2000-12-17,100,307.4
6.3681,26.6525,339.9,2000-12-17,100,51.7
6.3667,26.6423,388.9,2000-12-17,100,232.3
6.3653,26.6321,409.5,2000-12-17,100,378.1
6.364,26.622,356.0,2000-12-17,100,91.1
6.3776,26.651,359.6,2000-12-17,100,102.5
6.3762,26.6409,356.7,2000-12-17,100,93.4
6.4432,26.3196,326.9,2000-12-17,100,29.5
7.9809,32.2654,323.8,2000-12-17,100,104.1
10.4402,33.116,331.0,2000-12-17,100,212.8
9.8678,29.8735,383.2,2000-12-18,100,617.7
9.8623,29.8658,381.5,2000-12-18,100,588.2
9.3454,29.3274,360.6,2000-12-18,100,278.3
8.5749,24.9933,367.1,2000-12-18,100,124.0
8.3601,24.4677,364.8,2000-12-18,100,104.5
8.3455,24.4694,361.1,2000-12-18,100,95.9
8.336,24.4679,385.7,2000-12-18,100,206.4
8.3344,24.4782,382.7,2000-12-18,100,189.8
7.523,25.234,365.6,2000-12-18,100,132.1
7.5212,25.2457,409.0,2000-12-18,100,438.1
7.5129,25.2325,377.3,2000-12-18,100,191.2
7.5111,25.2441,374.4,2000-12-18,100,175.0
7.3328,26.0685,372.4,2000-12-18,100,203.4
6.4288,26.7664,367.7,2000-12-18,100,207.7
6.3778,26.8796,360.0,2000-12-18,100,170.1
6.3389,26.8259,382.9,2000-12-18,100,347.9
6.1867,27.7716,373.8,2000-12-18,100,340.2
6.3425,26.8198,361.3,2000-12-18,100,176.2
6.1856,27.7647,387.2,2000-12-18,100,503.6
6.0866,27.9027,377.1,2000-12-18,100,399.4
6.0833,27.9159,361.0,2000-12-18,100,243.7
6.1259,26.7258,369.2,2000-12-18,100,234.9
5.8766,27.813,363.8,2000-12-18,100,252.5
6.1625,32.3621,321.2,2000-12-18,100,52.3
8.8477,33.9719,339.9,2000-12-18,100,71.8
9.9049,32.5902,374.9,2000-12-19,100,200.9
9.6613,33.3881,361.9,2000-12-19,100,110.7
9.4363,33.3153,376.0,2000-12-19,100,171.5
8.8673,33.9478,415.4,2000-12-19,100,420.9
8.8659,33.9581,363.3,2000-12-19,100,99.8
7.2729,32.577,361.8,2000-12-19,100,107.0
7.2713,32.5887,367.3,2000-12-19,100,132.4
6.746,34.3608,388.5,2000-12-19,100,188.5
6.7447,34.3702,363.3,2000-12-19,100,82.5
6.7433,34.3796,393.6,2000-12-19,100,213.5
6.7369,34.3595,378.5,2000-12-19,100,140.0
6.729,34.3488,377.3,2000-12-19,100,136.0
6.7209,34.3507,373.8,2000-12-19,100,125.1
6.6907,34.3657,365.5,2000-12-19,100,91.5
6.5812,34.1608,363.9,2000-12-19,100,92.4
6.2434,34.3385,382.9,2000-12-19,100,162.1
6.2421,34.3478,388.1,2000-12-19,100,187.1
6.237,34.3185,416.4,2000-12-19,100,371.9
6.2357,34.3279,384.2,2000-12-19,100,162.4
6.2329,34.3465,376.1,2000-12-19,100,128.6
6.1422,34.5893,380.1,2000-12-19,100,150.0
6.2686,27.8628,368.9,2000-12-19,100,458.0
6.2653,27.8885,404.8,2000-12-19,100,1225.8
6.2509,27.8866,390.5,2000-12-19,100,852.8
6.2476,27.9122,411.0,2000-12-19,100,1415.4
6.2365,27.8847,394.8,2000-12-19,100,956.3
6.2332,27.9104,416.9,2000-12-19,100,1615.5
6.2627,27.882,405.8,2000-12-19,100,1253.1
6.2592,27.9074,373.1,2000-12-19,100,514.2
6.2448,27.9057,424.0,2000-12-19,100,1879.6
6.2305,27.9038,425.1,2000-12-19,100,1927.7
6.1204,27.9665,367.1,2000-12-19,100,419.6
6.1174,27.959,362.4,2000-12-19,100,359.7
6.114,27.984,370.0,2000-12-19,100,462.6
5.7173,30.8709,367.3,2000-12-19,100,189.5
6.1409,26.4892,369.8,2000-12-19,100,701.8
6.1444,26.5149,360.0,2000-12-19,100,501.3
4.8179,33.2456,364.8,2000-12-19,100,98.6
4.8353,32.553,374.5,2000-12-19,100,154.6
4.6793,32.1447,373.3,2000-12-19,100,154.4
4.6777,32.156,371.2,2000-12-19,100,146.0
4.6693,32.1433,408.2,2000-12-19,100,409.8
4.6677,32.1547,381.5,2000-12-19,100,201.6
4.6215,32.4107,368.9,2000-12-19,100,126.0
4.5356,32.5805,373.5,2000-12-19,100,146.2
4.534,32.5912,377.7,2000-12-19,100,163.2
4.5258,32.5792,421.0,2000-12-19,100,508.5
4.516,32.5778,364.1,2000-12-19,100,106.5
4.5488,31.8413,360.8,2000-12-19,100,108.6
3.9905,33.5481,376.4,2000-12-19,100,134.3
3.8911,33.3548,383.7,2000-12-19,100,174.1
4.0243,32.0111,367.0,2000-12-19,100,128.7
3.9245,31.9961,373.5,2000-12-19,100,162.6
3.9144,31.9948,378.0,2000-12-19,100,184.2
3.9109,31.8766,366.9,2000-12-19,100,132.6
4.3392,32.8086,330.6,2000-12-19,100,60.2
4.8348,32.333,321.7,2000-12-19,100,35.8
5.6574,29.7361,336.1,2000-12-19,100,43.3
5.923,29.4585,337.8,2000-12-19,100,44.4
5.9217,29.4487,344.5,2000-12-19,100,57.7
5.9283,29.4514,344.6,2000-12-19,100,58.1
5.832,28.3563,328.4,2000-12-19,100,27.3
5.8308,28.3472,347.6,2000-12-19,100,58.3
5.9676,28.7989,325.4,2000-12-19,100,23.0
5.9663,28.7896,346.2,2000-12-19,100,56.5
5.9767,28.7976,340.4,2000-12-19,100,44.9
5.9754,28.7883,327.5,2000-12-19,100,25.8
5.9884,28.8148,320.3,2000-12-19,100,17.8
5.9871,28.8055,323.2,2000-12-19,100,20.5
5.9858,28.7963,333.7,2000-12-19,100,33.6
5.9975,28.8136,326.2,2000-12-19,100,24.6
5.9962,28.8043,328.5,2000-12-19,100,27.1
6.2069,29.6526,340.4,2000-12-19,100,48.9
6.2055,29.6426,329.3,2000-12-19,100,30.6
6.1171,27.4422,320.9,2000-12-19,100,18.0
6.1158,27.4332,327.4,2000-12-19,100,25.1
6.1388,27.4664,332.0,2000-12-19,100,31.4
6.1375,27.4575,322.1,2000-12-19,100,19.6
6.1529,27.373,352.1,2000-12-19,100,67.1
6.1516,27.3641,328.7,2000-12-19,100,27.1
6.1644,27.3896,323.9,2000-12-19,100,21.6
6.1631,27.3807,355.4,2000-12-19,100,74.4
6.1618,27.3717,320.0,2000-12-19,100,17.6
6.1834,27.3257,321.5,2000-12-19,100,17.7
6.209,27.3128,321.6,2000-12-19,100,17.8
6.2077,27.3039,329.2,2000-12-19,100,26.7
6.256,27.1261,326.7,2000-12-19,100,24.9
7.3582,25.8369,327.8,2000-12-19,100,29.7
7.3674,25.8356,321.8,2000-12-19,100,22.4
8.8493,33.9422,323.7,2000-12-19,100,79.3
8.9632,31.8395,362.1,2000-12-20,100,260.1
9.583,27.7828,383.7,2000-12-20,100,189.7
9.5815,27.793,424.1,2000-12-20,100,507.4
9.5735,27.7813,373.5,2000-12-20,100,139.6
9.572,27.7916,407.9,2000-12-20,100,353.4
8.9608,30.0597,376.5,2000-12-20,100,255.7
8.5845,27.8064,378.6,2000-12-20,100,173.0
8.1162,29.646,362.8,2000-12-20,100,161.1
8.3585,24.8158,361.6,2000-12-20,100,78.4
7.5831,29.6759,382.5,2000-12-20,100,292.3
7.5808,29.6901,363.9,2000-12-20,100,160.4
7.5805,29.6842,388.3,2000-12-20,100,346.3
7.4332,29.8938,427.4,2000-12-20,100,948.3
7.4309,29.9087,443.3,2000-12-20,100,1309.8
8.1257,25.2093,365.1,2000-12-20,100,88.5
8.1168,25.208,380.2,2000-12-20,100,140.8
6.8066,33.2508,364.6,2000-12-20,100,469.8
6.8391,32.3064,363.9,2000-12-20,100,322.6
7.2743,29.3542,360.1,2000-12-20,100,135.0
6.5817,33.3175,362.8,2000-12-20,100,447.1
7.1239,29.7367,360.2,2000-12-20,100,145.2
7.7595,25.3781,363.1,2000-12-20,100,85.6
7.7532,25.3589,370.0,2000-12-20,100,106.2
7.7519,25.3679,369.3,2000-12-20,100,104.7
7.7505,25.3768,388.8,2000-12-20,100,183.9
7.341,27.7767,365.3,2000-12-20,100,114.6
7.32,27.7677,369.3,2000-12-20,100,134.0
7.3183,27.7785,393.2,2000-12-20,100,268.2
6.9433,30.0841,361.0,2000-12-20,100,176.6
6.6721,30.0552,367.4,2000-12-20,100,220.7
6.1971,32.0428,378.1,2000-12-20,100,527.2
6.9499,26.7213,360.0,2000-12-20,100,85.6
6.5727,27.507,383.2,2000-12-20,100,193.0
6.5711,27.5176,363.3,2000-12-20,100,101.9
6.5581,27.5374,362.0,2000-12-20,100,95.3
6.5565,27.548,366.0,2000-12-20,100,108.9
6.5533,27.5041,369.5,2000-12-20,100,128.5
6.5484,27.5359,431.1,2000-12-20,100,621.4
6.5468,27.5466,377.6,2000-12-20,100,160.1
6.5436,27.5026,372.1,2000-12-20,100,144.4
6.5403,27.5238,375.1,2000-12-20,100,154.4
6.5387,27.5345,443.0,2000-12-20,100,791.4
6.537,27.5278,427.0,2000-12-20,100,571.8
6.5354,27.5385,406.7,2000-12-20,100,359.1
6.5273,27.5263,465.5,2000-12-20,100,1197.8
6.5257,27.5371,401.5,2000-12-20,100,315.4
6.5176,27.5249,479.7,2000-12-20,100,1523.1
6.516,27.5356,467.1,2000-12-20,100,1232.3
6.5144,27.5463,372.2,2000-12-20,100,134.0
6.5063,27.5342,398.3,2000-12-20,100,297.8
6.1464,29.4427,381.0,2000-12-20,100,295.6
6.1467,29.4369,363.4,2000-12-20,100,169.0
6.4198,27.1098,365.8,2000-12-20,100,110.3
6.0148,29.6895,368.6,2000-12-20,100,215.6
6.2883,27.7568,370.0,2000-12-20,100,145.6
6.2686,27.7539,381.5,2000-12-20,100,206.3
5.6666,31.2743,372.6,2000-12-20,100,384.5
6.1936,27.9088,386.9,2000-12-20,100,245.1
6.1919,27.9201,374.1,2000-12-20,100,168.9
5.6691,31.269,391.5,2000-12-20,100,656.8
6.1933,27.4473,361.8,2000-12-20,100,102.1
6.1188,27.4624,388.6,2000-12-20,100,233.7
6.0956,27.614,366.4,2000-12-20,100,123.3
5.7092,29.6642,364.4,2000-12-20,100,184.7
5.7878,29.0828,379.6,2000-12-20,100,267.9
5.7769,29.0811,365.6,2000-12-20,100,173.7
5.7643,28.4316,360.7,2000-12-20,100,126.2
5.7623,28.4441,360.4,2000-12-20,100,126.6
5.7287,28.659,366.3,2000-12-20,100,162.6
5.7538,28.43,399.3,2000-12-20,100,384.4
5.5608,29.6501,386.4,2000-12-20,100,376.1
5.5584,29.6655,379.7,2000-12-20,100,314.0
5.7585,28.4248,368.4,2000-12-20,100,163.5
5.7566,28.4373,376.6,2000-12-20,100,211.2
5.5635,29.6448,391.3,2000-12-20,100,431.4
5.5612,29.6601,383.1,2000-12-20,100,348.0
5.898,27.3568,393.4,2000-12-20,100,266.5
5.8964,27.3673,406.9,2000-12-20,100,372.4
5.8542,27.5152,403.5,2000-12-20,100,349.9
5.8444,27.5138,377.8,2000-12-20,100,177.1
5.4537,29.0075,368.0,2000-12-20,100,197.5
5.0108,30.6952,361.9,2000-12-20,100,235.8
4.5691,32.4557,362.4,2000-12-20,100,383.0
4.8499,30.3036,365.1,2000-12-20,100,250.0
4.3041,31.8011,370.2,2000-12-20,100,423.8
6.1959,32.1501,324.9,2000-12-20,100,149.6
6.1873,32.1462,324.7,2000-12-20,100,147.3
8.8212,33.9384,328.6,2000-12-20,100,98.1
9.2688,34.0152,323.1,2000-12-20,100,70.0
9.2685,34.0315,322.4,2000-12-20,100,65.8
9.957,31.4876,324.7,2000-12-20,100,141.0
8.9737,33.9192,361.0,2000-12-21,100,188.0
8.9715,33.9357,379.0,2000-12-21,100,328.0
6.8938,33.5498,368.9,2000-12-21,100,236.2
6.4851,34.4547,378.5,2000-12-21,100,251.4
6.8624,30.8165,368.3,2000-12-21,100,489.4
6.4147,33.9745,367.3,2000-12-21,100,199.3
6.2841,34.2594,388.2,2000-12-21,100,332.7
6.2822,34.2735,362.8,2000-12-21,100,148.2
6.1964,34.5503,385.1,2000-12-21,100,298.0
6.3555,32.1732,378.4,2000-12-21,100,433.0
6.3583,32.1666,378.0,2000-12-21,100,429.1
6.3592,29.3589,361.8,2000-12-21,100,554.0
4.9324,31.7084,384.8,2000-12-21,100,549.6
4.9295,31.7294,369.1,2000-12-21,100,333.8
4.9191,31.7067,385.8,2000-12-21,100,566.3
4.9162,31.7277,365.6,2000-12-21,100,296.0
4.9059,31.7049,397.0,2000-12-21,100,769.7
4.3079,32.8128,368.2,2000-12-21,100,237.7
4.2982,32.7945,410.8,2000-12-21,100,774.5
4.2959,32.8112,385.2,2000-12-21,100,395.6
4.2936,32.828,360.7,2000-12-21,100,170.9
4.5191,31.088,362.6,2000-12-21,100,335.1
4.2302,31.9632,410.1,2000-12-21,100,952.3
3.8174,32.3027,368.2,2000-12-21,100,265.5
4.7071,31.2931,325.7,2000-12-21,100,22.3
4.8642,32.343,325.5,2000-12-21,100,25.7
4.9814,32.0002,331.1,2000-12-21,100,30.9
5.142,31.8336,320.7,2000-12-21,100,15.2
5.2745,31.533,327.5,2000-12-21,100,24.8
5.2835,31.5317,351.1,2000-12-21,100,64.9
5.6005,30.9755,322.3,2000-12-21,100,19.4
5.7835,31.4233,356.3,2000-12-21,100,75.8
5.7925,31.422,383.1,2000-12-21,100,167.2
5.8784,31.9721,324.4,2000-12-21,100,21.6
5.8015,31.4207,376.1,2000-12-21,100,137.4
5.8002,31.4117,328.8,2000-12-21,100,23.9
5.8875,31.9708,358.3,2000-12-21,100,85.0
5.8105,31.4194,370.0,2000-12-21,100,115.4
5.8092,31.4104,346.4,2000-12-21,100,52.0
5.8195,31.4181,351.3,2000-12-21,100,63.2
5.8182,31.4091,347.5,2000-12-21,100,54.1
5.5387,29.4471,342.6,2000-12-21,100,49.4
5.5373,29.4377,335.0,2000-12-21,100,36.3
5.8285,31.4168,321.7,2000-12-21,100,17.1
5.8272,31.4078,353.4,2000-12-21,100,67.4
5.8362,31.4065,351.1,2000-12-21,100,63.0
5.5243,29.2177,334.6,2000-12-21,100,37.7
5.8452,31.4052,342.8,2000-12-21,100,46.0
5.8439,31.3961,321.4,2000-12-21,100,15.9
5.8542,31.4039,327.7,2000-12-21,100,23.8
5.8529,31.3948,332.9,2000-12-21,100,30.1
5.8619,31.3935,331.0,2000-12-21,100,28.5
5.9846,31.9415,334.7,2000-12-21,100,35.0
5.9938,31.9402,348.8,2000-12-21,100,61.0
6.0016,31.9296,328.1,2000-12-21,100,25.5
6.0107,31.9283,323.9,2000-12-21,100,20.2
6.0094,31.9189,326.8,2000-12-21,100,23.7
5.8129,29.3694,323.9,2000-12-21,100,22.6
5.8826,28.7781,336.5,2000-12-21,100,42.0
5.8811,28.7682,364.6,2000-12-21,100,113.5
5.9265,28.7514,320.4,2000-12-21,100,20.1
6.0718,28.7478,332.6,2000-12-21,100,35.3
6.0811,28.7464,328.3,2000-12-21,100,29.2
6.097,28.7239,360.5,2000-12-21,100,99.8
6.0739,28.5647,335.4,2000-12-21,100,41.9
6.1092,28.7423,338.6,2000-12-21,100,45.7
6.1078,28.7324,374.7,2000-12-21,100,151.7
6.1064,28.7225,341.1,2000-12-21,100,51.1
6.0804,28.5431,343.0,2000-12-21,100,55.3
6.0789,28.5331,358.1,2000-12-21,100,94.5
6.12,28.7507,342.0,2000-12-21,100,52.1
6.1186,28.7409,336.6,2000-12-21,100,42.3
6.0884,28.5317,334.3,2000-12-21,100,38.2
6.0869,28.5216,340.7,2000-12-21,100,50.2
6.0855,28.5115,342.3,2000-12-21,100,53.1
6.1322,28.769,333.6,2000-12-21,100,36.4
6.1308,28.7591,347.7,2000-12-21,100,64.3
6.0964,28.5202,408.6,2000-12-21,100,365.7
6.0949,28.5101,394.1,2000-12-21,100,258.8
6.0935,28.5,421.3,2000-12-21,100,482.9
6.092,28.4899,388.9,2000-12-21,100,228.4
6.0906,28.4797,383.3,2000-12-21,100,198.4
6.0891,28.4696,321.5,2000-12-21,100,20.7
6.1387,28.7718,348.5,2000-12-21,100,66.4
6.1373,28.762,352.5,2000-12-21,100,76.3
6.0989,28.5032,387.1,2000-12-21,100,219.6
6.0974,28.4932,379.5,2000-12-21,100,180.2
6.0959,28.483,375.4,2000-12-21,100,161.2
6.0944,28.4729,336.6,2000-12-21,100,44.6
6.151,28.7901,322.6,2000-12-21,100,22.1
6.1495,28.7802,320.1,2000-12-21,100,18.8
6.2096,28.3667,342.3,2000-12-21,100,55.5
6.2081,28.3566,395.3,2000-12-21,100,273.6
6.2066,28.3464,337.2,2000-12-21,100,44.6
6.2176,28.3552,364.8,2000-12-21,100,119.6
6.2161,28.345,362.8,2000-12-21,100,112.4
6.2257,28.3435,356.1,2000-12-21,100,92.1
6.2223,27.9632,335.7,2000-12-21,100,46.9
6.2336,27.9723,332.7,2000-12-21,100,42.1
6.232,27.9617,325.7,2000-12-21,100,29.7
6.3419,28.0157,326.6,2000-12-21,100,34.8
6.3166,27.7771,341.6,2000-12-21,100,62.5
6.3265,27.7757,342.7,2000-12-21,100,64.1
6.5471,28.9148,328.0,2000-12-21,100,27.9
6.5563,28.9134,355.7,2000-12-21,100,82.4
6.5549,28.9038,336.3,2000-12-21,100,40.3
6.435,27.8197,325.4,2000-12-21,100,32.2
7.1406,31.9279,320.7,2000-12-21,100,18.3
7.1498,31.9266,323.5,2000-12-21,100,21.6
6.7238,27.2108,330.4,2000-12-21,100,42.9
6.7332,26.3295,321.4,2000-12-21,100,38.9
7.122,27.6893,347.6,2000-12-21,100,74.9
7.1204,27.6785,366.2,2000-12-21,100,137.0
7.1318,27.6877,321.4,2000-12-21,100,24.1
8.4107,29.5758,326.6,2000-12-21,100,25.8
9.0309,33.7707,339.0,2000-12-21,100,66.0
9.0292,33.7582,325.6,2000-12-21,100,36.4
9.0365,33.7635,327.5,2000-12-21,100,40.1
9.4149,33.2186,321.9,2000-12-21,100,28.1
9.4133,33.2069,334.3,2000-12-21,100,49.9
10.0722,33.816,333.2,2000-12-21,100,55.9
10.0705,33.8029,327.1,2000-12-21,100,42.3
10.1473,32.4557,342.3,2000-12-21,100,59.7
10.1504,32.4599,335.2,2000-12-21,100,44.3
10.1489,32.4491,322.9,2000-12-21,100,24.1
9.6519,32.2619,362.6,2000-12-22,100,126.9
8.6169,34.0033,399.5,2000-12-22,100,611.0
8.6049,34.0014,375.4,2000-12-22,100,318.5
8.3969,32.215,396.0,2000-12-22,100,364.6
8.3919,32.2083,366.3,2000-12-22,100,156.2
8.3941,29.5643,378.0,2000-12-22,100,142.2
8.3927,29.5737,382.5,2000-12-22,100,161.4
8.2219,29.7242,365.2,2000-12-22,100,98.0
8.2828,29.0747,364.8,2000-12-22,100,84.5
7.5204,29.6091,361.5,2000-12-22,100,77.9
7.4287,30.1499,385.9,2000-12-22,100,190.5
7.7048,26.467,365.5,2000-12-22,100,97.9
7.5967,25.6944,375.5,2000-12-22,100,152.7
7.5436,25.9293,369.7,2000-12-22,100,119.4
7.5024,25.5024,362.5,2000-12-22,100,105.9
7.1059,27.6822,361.4,2000-12-22,100,74.9
7.097,27.681,413.0,2000-12-22,100,327.0
7.0957,27.6899,382.8,2000-12-22,100,150.8
7.0398,26.0338,382.2,2000-12-22,100,177.3
6.6444,27.7497,397.7,2000-12-22,100,222.3
6.6431,27.7586,376.9,2000-12-22,100,125.1
6.6418,27.7675,365.2,2000-12-22,100,87.8
6.6368,27.7395,366.8,2000-12-22,100,88.5
6.6355,27.7484,447.7,2000-12-22,100,667.5
6.6342,27.7573,403.2,2000-12-22,100,259.3
6.6305,27.7203,416.5,2000-12-22,100,350.7
6.6292,27.7292,418.7,2000-12-22,100,369.9
6.6279,27.7382,391.8,2000-12-22,100,194.2
6.6266,27.7471,417.9,2000-12-22,100,367.1
6.6229,27.7101,418.3,2000-12-22,100,368.6
6.6216,27.719,404.9,2000-12-22,100,270.8
6.6231,27.6462,364.1,2000-12-22,100,84.5
6.6218,27.6551,365.7,2000-12-22,100,88.7
6.6205,27.6641,371.9,2000-12-22,100,109.0
